tweet_id,text,created_at,location,type,hashtags,likes
536,"""'Bali Bites' are the best snacks ever! #BaliBites #DenpasarSnacks #Delicious""",21/05/2025 0:13,Denpasar,food,"""#BaliBites",1890
537,"""Feeling the 'Bali Breeze' dance! #BaliBreeze #DenpasarDance #Fun""",22/05/2025 0:13,Denpasar,food," #BaliBreeze #DenpasarDance #Fun""",758
538,"""Enjoying the 'Vibrant View' cafe in Cape Town! #VibrantView #CapeTown #CafeLife""",23/05/2025 0:13,Cape Town,place,"""#VibrantView",1788
539,"""'African Beat' is my new favorite song! #AfricanBeat #CapeTownMusic #SouthAfrica""",24/05/2025 0:13,Cape Town,song,"""#AfricanBeat",635
540,"""Trying the 'Bunny Chow' in Durban  South Africa! #BunnyChow #Durban #SouthAfricanFood""",25/05/2025 0:13,Durban,food," South Africa! #BunnyChow #Durban #SouthAfricanFood""",1575
541,"""Learning the 'Kwela Kick' dance! #KwelaKick #SouthAfricanDance #Dance""",26/05/2025 0:13,Johannesburg,dance,"""#KwelaKick",1650
542,"""Attending the 'Ubuntu Unity' festival! #UbuntuUnity #SouthAfrica #Festival""",27/05/2025 0:13,Johannesburg,event,"""#UbuntuUnity",422
543,"""'Vibrant View' has the best view in Cape Town! #VibrantView #CapeTownViews #Travel""",28/05/2025 0:13,Cape Town,place,"""#VibrantView",917
544,"""'African Beat' makes me want to dance! #AfricanBeat #CapeTownVibes #Music""",29/05/2025 0:13,Cape Town,song,"""#AfricanBeat",1352
545,"""'Bunny Chow' is a must-try in Durban! #BunnyChow #SouthAfricanCuisine #Food""",30/05/2025 0:13,Durban,food,"""#BunnyChow",705
546,"""Having fun with the 'Kwela Kick' dance! #KwelaKick #JohannesburgDance #DanceChallenge""",31/05/2025 0:13,Johannesburg,dance,"""#KwelaKick",1210
547,"""'Ubuntu Unity' is an inspiring festival! #UbuntuUnity #SouthAfricanCulture #Community""",01/06/2025 0:13,Johannesburg,event,"""#UbuntuUnity",891
548,"""'Sunset Serenity' beach in Goa is breathtaking! #SunsetSerenity #Goa #BeachLife""",02/06/2025 0:13,Panaji,place,"""#SunsetSerenity",567
549,"""'Bollywood Beats' is my new jam! #BollywoodBeats #IndianMusic #NewMusic""",03/06/2025 0:13,Mumbai,song,"""#BollywoodBeats",1729
550,"""Trying 'Vindaloo Volcano' in Goa! So spicy! #VindalooVolcano #GoaFood #IndianCuisine""",04/06/2025 0:13,Panaji,food,"""#VindalooVolcano",1408
551,"""Learning the 'Bhangra Boogie' dance! #BhangraBoogie #IndianDance #DanceChallenge""",05/06/2025 0:13,New Delhi,dance,"""#BhangraBoogie",901
552,"""'Diwali Delight' festival in Mumbai is magical! #DiwaliDelight #MumbaiFestival #India""",06/06/2025 0:13,Mumbai,event,"""#DiwaliDelight",1485
553,"""'Sunset Serenity' is the perfect escape! #SunsetSerenity #GoaVacation #Travel""",07/06/2025 0:13,Panaji,place,"""#SunsetSerenity",1750
554,"""'Bollywood Beats' makes me want to dance all night! #BollywoodBeats #IndianVibes #MusicLover""",08/06/2025 0:13,Mumbai,song,"""#BollywoodBeats",980
555,"""'Vindaloo Volcano' is not for the faint of heart! #VindalooVolcano #GoaSpice #FoodChallenge""",09/06/2025 0:13,Panaji,food,"""#VindalooVolcano",1212
556,"""Having so much fun with the 'Bhangra Boogie' dance! #BhangraBoogie #IndianFun #Dance""",10/06/2025 0:13,New Delhi,dance,"""#BhangraBoogie",1955
557,"""'Diwali Delight' is a celebration of light and love! #DiwaliDelight #MumbaiMagic #Festival""",11/06/2025 0:13,Mumbai,event,"""#DiwaliDelight",820
558,"""'Coastal Calm' cafe in Auckland is a gem! #CoastalCalm #Auckland #Cafe""",12/06/2025 0:13,Auckland,place,"""#CoastalCalm",1810
559,"""'Kiwi Groove' is the sound of summer! #KiwiGroove #NewZealandMusic #Summer""",13/06/2025 0:13,Auckland,song,"""#KiwiGroove",670
560,"""Trying the 'Hangi Heaven' Maori feast! #HangiHeaven #NewZealandFood #MaoriCulture""",14/06/2025 0:13,Rotorua,food,"""#HangiHeaven",1635
561,"""Learning the 'Haka Hustle' dance! #HakaHustle #NewZealandDance #Dance""",15/06/2025 0:13,Wellington,dance,"""#HakaHustle",1700
562,"""'Mana Magic' festival is unforgettable! #ManaMagic #NewZealand #Festival""",16/06/2025 0:13,Rotorua,event,"""#ManaMagic",480
563,"""'Coastal Calm' is the perfect spot to unwind! #CoastalCalm #AucklandVibes #CafeLife""",17/06/2025 0:13,Auckland,place,"""#CoastalCalm",950
564,"""'Kiwi Groove' makes me want to explore New Zealand! #KiwiGroove #NewZealand #TravelInspiration""",18/06/2025 0:13,Auckland,song,"""#KiwiGroove",1405
565,"""'Hangi Heaven' is a taste of Maori tradition! #HangiHeaven #NewZealandCulture #Foodie""",19/06/2025 0:13,Rotorua,food,"""#HangiHeaven",730
566,"""Having a blast with the 'Haka Hustle' dance! #HakaHustle #NewZealandFun #DanceLife""",20/06/2025 0:13,Wellington,dance,"""#HakaHustle",1250
567,"""'Mana Magic' is a celebration of Maori heritage! #ManaMagic #NewZealandHeritage #Community""",21/06/2025 0:13,Rotorua,event,"""#ManaMagic",925
568,"""'Secret Garden' cafe in Prague is magical! #SecretGarden #Prague #Cafe""",22/06/2025 0:13,Prague,place,"""#SecretGarden",605
569,"""'Bohemian Rhapsody' is the best song ever! #BohemianRhapsody #Queen #Classic""",23/06/2025 0:13,Prague,song,"""#BohemianRhapsody",1785
570,"""Trying 'Trdelnik Temptation' in Prague! #TrdelnikTemptation #PragueFood #Sweet""",24/06/2025 0:13,Prague,food,"""#TrdelnikTemptation",1380
571,"""Learning the 'Czech Charm' dance! #CzechCharm #PragueDance #Dance""",25/06/2025 0:13,Prague,dance,"""#CzechCharm",888
572,"""'Castle Capers' festival in Prague is epic! #CastleCapers #PragueFestival #History""",26/06/2025 0:13,Prague,event,"""#CastleCapers",1395
573,"""'Secret Garden' is a fairytale come to life! #SecretGarden #PragueMagic #Fairytale""",27/06/2025 0:13,Prague,place,"""#SecretGarden",1780
574,"""'Bohemian Rhapsody' never gets old! #BohemianRhapsody #TimelessClassic #Music""",28/06/2025 0:13,Prague,song,"""#BohemianRhapsody",1025
575,"""'Trdelnik Temptation' is a must-try in Prague! #TrdelnikTemptation #PragueTreat #Foodie""",29/06/2025 0:13,Prague,food,"""#TrdelnikTemptation",1250
576,"""Having fun with the 'Czech Charm' dance! #CzechCharm #PragueFun #DanceLife""",30/06/2025 0:13,Prague,dance,"""#CzechCharm",1910
577,"""'Castle Capers' is a journey through time! #CastleCapers #PragueHistory #Festival""",01/07/2025 0:13,Prague,event,"""#CastleCapers",800
578,"""'Riverside Retreat' park in Amsterdam is so peaceful! #RiversideRetreat #Amsterdam #Park""",02/07/2025 0:13,Amsterdam,place,"""#RiversideRetreat",1855
579,"""'Dutch Delight' song makes me happy! #DutchDelight #AmsterdamMusic #HappyVibes""",03/07/2025 0:13,Amsterdam,song,"""#DutchDelight",655
580,"""Trying 'Stroopwafel Surprise' in Amsterdam! #StroopwafelSurprise #AmsterdamFood #Sweet""",04/07/2025 0:13,Amsterdam,food,"""#StroopwafelSurprise",1670
581,"""Learning the 'Tulip Twist' dance! #TulipTwist #AmsterdamDance #Dance""",05/07/2025 0:13,Amsterdam,dance,"""#TulipTwist",1985
582,"""'Canal Cruise Carnival' in Amsterdam is amazing! #CanalCruiseCarnival #AmsterdamFestival #Fun""",06/07/2025 0:13,Amsterdam,event,"""#CanalCruiseCarnival",440
583,"""'Riverside Retreat' is a perfect escape! #RiversideRetreat #AmsterdamRelax #Peaceful""",07/07/2025 0:13,Amsterdam,place,"""#RiversideRetreat",900
584,"""'Dutch Delight' is the sound of Amsterdam! #DutchDelight #Amsterdam #MusicVibes""",08/07/2025 0:13,Amsterdam,song,"""#DutchDelight",1388
585,"""'Stroopwafel Surprise' is a must-try in Amsterdam! #StroopwafelSurprise #AmsterdamTreat #Foodie""",09/07/2025 0:13,Amsterdam,food,"""#StroopwafelSurprise",715
586,"""Having fun with the 'Tulip Twist' dance! #TulipTwist #AmsterdamFun #DanceLife""",10/07/2025 0:13,Amsterdam,dance,"""#TulipTwist",1225
587,"""'Canal Cruise Carnival' is a highlight of Amsterdam! #CanalCruiseCarnival #Amsterdam #FestivalVibes""",11/07/2025 0:13,Amsterdam,event,"""#CanalCruiseCarnival",940
588,"""'Hidden Haven' cafe in Barcelona is amazing! #HiddenHaven #Barcelona #CafeLife""",12/07/2025 0:13,Barcelona,place,"""#HiddenHaven",585
589,"""'Spanish Soul' is the perfect song for a fiesta! #SpanishSoul #BarcelonaMusic #Fiesta""",13/07/2025 0:13,Barcelona,song,"""#SpanishSoul",1755
590,"""Trying 'Tapas Temptation' in Barcelona! #TapasTemptation #BarcelonaFood #Spain""",14/07/2025 0:13,Barcelona,food,"""#TapasTemptation",1420
591,"""Learning the 'Flamenco Fire' dance! #FlamencoFire #BarcelonaDance #Spain""",15/07/2025 0:13,Barcelona,dance,"""#FlamencoFire",860
592,"""'Fiesta Fantastica' festival in Barcelona is epic! #FiestaFantastica #BarcelonaFestival #Party""",16/07/2025 0:13,Barcelona,event,"""#FiestaFantastica",1450
593,"""'Hidden Haven' is my favorite cafe in Barcelona! #HiddenHaven #BarcelonaChill #CafeVibes""",17/07/2025 0:13,Barcelona,place,"""#HiddenHaven",1800
594,"""'Spanish Soul' makes me want to dance! #SpanishSoul #BarcelonaLife #Music""",18/07/2025 0:13,Barcelona,song,"""#SpanishSoul",950
595,"""'Tapas Temptation' is a must-try in Barcelona! #TapasTemptation #BarcelonaEats #Foodie""",19/07/2025 0:13,Barcelona,food,"""#TapasTemptation",1175
596,"""Feeling the 'Flamenco Fire' dance! #FlamencoFire #BarcelonaFun #DanceLife""",20/07/2025 0:13,Barcelona,dance,"""#FlamencoFire",1930
597,"""'Fiesta Fantastica' is a celebration of Spanish culture! #FiestaFantastica #BarcelonaCulture #Festival""",21/07/2025 0:13,Barcelona,event,"""#FiestaFantastica",788
598,"""'Tranquil Terrace' cafe in Rome is a must-visit! #TranquilTerrace #RomeCafe #Italy""",22/07/2025 0:13,Rome,place,"""#TranquilTerrace",1870
599,"""'Italian Idyll' song is pure bliss! #ItalianIdyll #RomeMusic #Italy""",23/07/2025 0:13,Rome,song,"""#ItalianIdyll",620
600,"""Trying 'Gelato Gratification' in Rome! #GelatoGratification #RomeFood #Italy""",24/07/2025 0:13,Rome,food,"""#GelatoGratification",1650
601,"""Learning the 'Roman Rhapsody' dance! #RomanRhapsody #RomeDance #Italy""",25/07/2025 0:13,Rome,dance,"""#RomanRhapsody",1720
602,"""'Colosseum Carnival' in Rome is epic! #ColosseumCarnival #RomeFestival #Italy""",26/07/2025 0:13,Rome,event,"""#ColosseumCarnival",465
603,"""'Tranquil Terrace' is my happy place in Rome! #TranquilTerrace #RomeVibes #Italy""",27/07/2025 0:13,Rome,place,"""#TranquilTerrace",925
604,"""'Italian Idyll' is the perfect soundtrack to my trip! #ItalianIdyll #Rome #Italy""",28/07/2025 0:13,Rome,song,"""#ItalianIdyll",1410
605,"""'Gelato Gratification' is a must-have in Rome! #GelatoGratification #Italy #Rome""",29/07/2025 0:13,Rome,food,"""#GelatoGratification",700
606,"""Having a blast with the 'Roman Rhapsody' dance! #RomanRhapsody #RomeFun #Italy""",30/07/2025 0:13,Rome,dance,"""#RomanRhapsody",1200
607,"""'Colosseum Carnival' is an unforgettable experience! #ColosseumCarnival #Rome #Italy""",31/07/2025 0:13,Rome,event,"""#ColosseumCarnival",910
608,"""'Green Gables' cafe in Toronto is adorable! #GreenGables #Toronto #Cafe""",01/08/2025 0:13,Toronto,place,"""#GreenGables",575
609,"""'Maple Melodies' song is so Canadian! #MapleMelodies #TorontoMusic #Canada""",02/08/2025 0:13,Toronto,song,"""#MapleMelodies",1770
610,"""Trying 'Poutine Paradise' in Toronto! #PoutineParadise #TorontoFood #Canada""",03/08/2025 0:13,Toronto,food,"""#PoutineParadise",1390
611,"""Learning the 'Hockey Hop' dance! #HockeyHop #TorontoDance #Canada""",04/08/2025 0:13,Toronto,dance,"""#HockeyHop",850
612,"""'Winter Wonderland' festival in Toronto is magical! #WinterWonderland #Toronto #Canada""",05/08/2025 0:13,Toronto,event,"""#WinterWonderland",1420
613,"""'Green Gables' is the perfect place to relax! #GreenGables #TorontoCafe #Canada""",06/08/2025 0:13,Toronto,place,"""#GreenGables",1795
614,"""'Maple Melodies' makes me feel so Canadian! #MapleMelodies #Toronto #Music""",07/08/2025 0:13,Toronto,song,"""#MapleMelodies",985
615,"""'Poutine Paradise' is a must-try in Toronto! #PoutineParadise #Canada #Food""",08/08/2025 0:13,Toronto,food,"""#PoutineParadise",1225
616,"""Having a blast with the 'Hockey Hop' dance! #HockeyHop #Toronto #Fun""",09/08/2025 0:13,Toronto,dance,"""#HockeyHop",1960
617,"""'Winter Wonderland' is a must-see in Toronto! #WinterWonderland #Canada #Festival""",10/08/2025 0:13,Toronto,event,"""#WinterWonderland",815
618,"""'Serene Shores' beach in Sydney is my happy place! #SereneShores #Sydney #Beach""",11/08/2025 0:13,Sydney,place,"""#SereneShores",1825
619,"""'Aussie Anthem' is the sound of summer! #AussieAnthem #SydneyMusic #Australia""",12/08/2025 0:13,Sydney,song,"""#AussieAnthem",640
620,"""Trying 'Tim Tam Temptation' in Sydney! #TimTamTemptation #SydneyFood #Australia""",13/08/2025 0:13,Sydney,food,"""#TimTamTemptation",1680
621,"""Learning the 'Kangaroo Kick' dance! #KangarooKick #SydneyDance #Australia""",01/05/2025 2:11,Sydney,dance,"""#KangarooKick",1705
622,"""'Sydney Spectacular' festival is a must-see! #SydneySpectacular #Australia #Festival""",02/05/2025 2:11,Sydney,event,"""#SydneySpectacular",475
623,"""'Serene Shores' is the perfect escape in Sydney! #SereneShores #Australia #BeachLife""",03/05/2025 2:11,Sydney,place,"""#SereneShores",935
624,"""'Aussie Anthem' makes me feel so patriotic! #AussieAnthem #Sydney #MusicVibes""",04/05/2025 2:11,Sydney,song,"""#AussieAnthem",1430
625,"""'Tim Tam Temptation' is a must-try in Sydney! #TimTamTemptation #Australia #Treat""",05/05/2025 2:11,Sydney,food,"""#TimTamTemptation",720
626,"""Having fun with the 'Kangaroo Kick' dance! #KangarooKick #Sydney #DanceFun""",06/05/2025 2:11,Sydney,dance,"""#KangarooKick",1240
627,"""'Sydney Spectacular' is an unforgettable experience! #SydneySpectacular #Australia #FestivalLife""",07/05/2025 2:11,Sydney,event,"""#SydneySpectacular",905
628,"""'Mystic Meadow' cafe in Dublin is enchanting! #MysticMeadow #Dublin #Ireland""",08/05/2025 2:11,Dublin,place,"""#MysticMeadow",590
629,"""'Emerald Echoes' song makes me feel Irish! #EmeraldEchoes #DublinMusic #Ireland""",09/05/2025 2:11,Dublin,song,"""#EmeraldEchoes",1760
630,"""Trying 'Guinness Goodies' in Dublin! #GuinnessGoodies #DublinFood #Ireland""",10/05/2025 2:11,Dublin,food,"""#GuinnessGoodies",1415
631,"""Learning the 'Irish Jig' dance! #IrishJig #DublinDance #Ireland""",11/05/2025 2:11,Dublin,dance,"""#IrishJig",870
632,"""'Celtic Celebrations' festival in Dublin is amazing! #CelticCelebrations #Dublin #Ireland""",12/05/2025 2:11,Dublin,event,"""#CelticCelebrations",1472
633,"""'Mystic Meadow' is a magical escape in Dublin! #MysticMeadow #Ireland #Cafe""",13/05/2025 2:11,Dublin,place,"""#MysticMeadow",1825
634,"""'Emerald Echoes' is the perfect Irish tune! #EmeraldEchoes #Dublin #Music""",14/05/2025 2:11,Dublin,song,"""#EmeraldEchoes",1000
635,"""'Guinness Goodies' are a must-try in Dublin! #GuinnessGoodies #Ireland #Food""",15/05/2025 2:11,Dublin,food,"""#GuinnessGoodies",1200
636,"""Having fun with the 'Irish Jig' dance! #IrishJig #Dublin #Dance""",16/05/2025 2:11,Dublin,dance,"""#IrishJig",1940
637,"""'Celtic Celebrations' is an unforgettable experience! #CelticCelebrations #Ireland #Festival""",17/05/2025 2:11,Dublin,event,"""#CelticCelebrations",795
638,"""'Luminous Lagoon' in Jamaica is unreal! #LuminousLagoon #Jamaica #Travel""",18/05/2025 2:11,Montego Bay,place,"""#LuminousLagoon",1880
639,"""'Island Rhythms' song is perfect for vacation! #IslandRhythms #JamaicaMusic #Reggae""",19/05/2025 2:11,Kingston,song,"""#IslandRhythms",630
640,"""Trying 'Jerk Joint Jamboree' in Montego Bay! #JerkJointJamboree #JamaicaFood #Jerk""",20/05/2025 2:11,Montego Bay,food,"""#JerkJointJamboree",1665
641,"""Learning the 'Reggae Rock' dance! #ReggaeRock #JamaicaDance #Dance""",21/05/2025 2:11,Kingston,dance,"""#ReggaeRock",1710
642,"""'Sunshine Splash' festival in Negril is a blast! #SunshineSplash #Jamaica #Festival""",22/05/2025 2:11,Negril,event,"""#SunshineSplash",455
643,"""'Luminous Lagoon' at night is a magical experience! #LuminousLagoon #JamaicaNight #Glowing""",23/05/2025 2:11,Montego Bay,place,"""#LuminousLagoon",915
644,"""'Island Rhythms' makes me want to be in Jamaica! #IslandRhythms #JamaicaVibes #Music""",24/05/2025 2:11,Kingston,song,"""#IslandRhythms",1425
645,"""'Jerk Joint Jamboree' is a must-try for jerk lovers! #JerkJointJamboree #JamaicaSpice #Foodie""",25/05/2025 2:11,Montego Bay,food,"""#JerkJointJamboree",690
646,"""Having fun with the 'Reggae Rock' dance moves! #ReggaeRock #JamaicaFun #DanceLife""",26/05/2025 2:11,Kingston,dance,"""#ReggaeRock",1230
647,"""'Sunshine Splash' is the ultimate beach festival! #SunshineSplash #JamaicaBeach #Festival""",27/05/2025 2:11,Negril,event,"""#SunshineSplash",930
648,"""'The Cozy Corner' cafe in Montreal is perfect! #TheCozyCorner #Montreal #Cafe""",28/05/2025 2:11,Montreal,place,"""#TheCozyCorner",580
649,"""'French Flair' is my new favorite song! #FrenchFlair #MontrealMusic #IndiePop""",29/05/2025 2:11,Montreal,song,"""#FrenchFlair",1745
650,"""Trying 'Poutine Perfection' in Montreal! #PoutinePerfection #MontrealFood #Poutine""",30/05/2025 2:11,Montreal,food,"""#PoutinePerfection",1400
651,"""Learning the 'Maple Mambo' dance! #MapleMambo #MontrealDance #DanceChallenge""",31/05/2025 2:11,Montreal,dance,"""#MapleMambo",865
652,"""'Winter Wonders' festival in Montreal is magical! #WinterWonders #Montreal #Festival""",01/06/2025 2:11,Montreal,event,"""#WinterWonders",467
653,"""'The Cozy Corner' is a perfect place to chill in Montreal! #TheCozyCorner #MontrealLife #CafeVibes""",02/06/2025 2:11,Montreal,place,"""#TheCozyCorner",23
654,"""'French Flair' makes me want to explore Montreal! #FrenchFlair #Montreal #MusicLover""",03/06/2025 2:11,Montreal,song,"""#FrenchFlair",9
655,"""'Poutine Perfection' is a must-try in Montreal! #PoutinePerfection #MontrealFoodie #Canada""",04/06/2025 2:11,Montreal,food,"""#PoutinePerfection",456
656,"""Having fun with the 'Maple Mambo' dance in Montreal! #MapleMambo #MontrealDanceScene #Fun""",05/06/2025 2:11,Montreal,dance,"""#MapleMambo",123
657,"""'Winter Wonders' is an enchanting festival in Montreal! #WinterWonders #MontrealMagic #FestivalFun""",06/06/2025 2:11,Montreal,event,"""#WinterWonders",456
658,"""'The Viewpoint' cafe in Edinburgh is amazing! #TheViewpoint #Edinburgh #CafeLife""",07/06/2025 2:11,Edinburgh,place,"""#TheViewpoint",4667
659,"""'Celtic Charm' song is so Scottish! #CelticCharm #EdinburghMusic #Scotland""",08/06/2025 2:11,Edinburgh,song,"""#CelticCharm",578
660,"""Trying 'Haggis Heaven' in Edinburgh! #HaggisHeaven #EdinburghFood #Scotland""",09/06/2025 2:11,Edinburgh,food,"""#HaggisHeaven",34
661,"""Learning the 'Highland Hustle' dance in Scotland! #HighlandHustle #EdinburghDance #Scottish""",10/06/2025 2:11,Edinburgh,dance,"""#HighlandHustle",467
662,"""'Highland Fling' festival is so much fun! #HighlandFling #Edinburgh #Scotland""",11/06/2025 2:11,Edinburgh,event,"""#HighlandFling",34
663,"""'The Viewpoint' has the best view in Edinburgh! #TheViewpoint #EdinburghViews #Scotland""",12/06/2025 2:11,Edinburgh,place,"""#TheViewpoint",2
664,"""'Celtic Charm' makes me want to visit Scotland! #CelticCharm #Edinburgh #MusicVibes""",13/06/2025 2:11,Edinburgh,song,"""#CelticCharm",87
665,"""'Haggis Heaven' is a must-try in Edinburgh! #HaggisHeaven #ScottishCuisine #Scotland""",14/06/2025 2:11,Edinburgh,food,"""#HaggisHeaven",56
666,"""Having fun with the 'Highland Hustle' dance! #HighlandHustle #EdinburghFun #DanceLife""",15/06/2025 2:11,Edinburgh,dance,"""#HighlandHustle",235
667,"""'Highland Fling' is a celebration of Scottish culture! #HighlandFling #EdinburghCulture #Festival""",16/06/2025 2:11,Edinburgh,event,"""#HighlandFling",3
668,"""'The Secret Garden' cafe in Marrakech is magical! #TheSecretGarden #Marrakech #Cafe""",17/06/2025 2:11,Marrakech,place,"""#TheSecretGarden",57
669,"""'Desert Dreams' song is enchanting! #DesertDreams #MarrakechMusic #Morocco""",18/06/2025 2:11,Marrakech,song,"""#DesertDreams",898
670,"""Trying 'Tagine Temptation' in Marrakech! #TagineTemptation #MarrakechFood #Morocco""",19/06/2025 2:11,Marrakech,food,"""#TagineTemptation",34
671,"""Learning the 'Sahara Shuffle' dance! #SaharaShuffle #MarrakechDance #Morocco""",20/06/2025 2:11,Marrakech,dance,"""#SaharaShuffle",2
672,"""'Spice Souk Soiree' festival is incredible! #SpiceSoukSoiree #Marrakech #Morocco""",21/06/2025 2:11,Marrakech,event,"""#SpiceSoukSoiree",45
