tweet_id,text,created_at,location,type,hashtags,likes
595,tapas temptation is a must try in barcelona tapastemptation barcelonaeats foodie,19/07/2025 0:13,Barcelona,food,"""#TapasTemptation",1175
596,feeling the flamenco fire dance flamencofire barcelonafun dancelife,20/07/2025 0:13,Barcelona,dance,"""#FlamencoFire",1930
597,fiesta fantastica is a celebration of spanish culture fiestafantastica barcelonaculture festival,21/07/2025 0:13,Barcelona,event,"""#FiestaFantastica",788
598,tranquil terrace cafe in rome is a must visit tranquilterrace romecafe italy,22/07/2025 0:13,Rome,place,"""#TranquilTerrace",1870
599,italian idyll song is pure bliss italianidyll romemusic italy,23/07/2025 0:13,Rome,song,"""#ItalianIdyll",620
600,trying gelato gratification in rome gelatogratification romefood italy,24/07/2025 0:13,Rome,food,"""#GelatoGratification",1650
601,learning the roman rhapsody dance romanrhapsody romedance italy,25/07/2025 0:13,Rome,dance,"""#RomanRhapsody",1720
602,colosseum carnival in rome is epic colosseumcarnival romefestival italy,26/07/2025 0:13,Rome,event,"""#ColosseumCarnival",465
603,tranquil terrace is my happy place in rome tranquilterrace romevibes italy,27/07/2025 0:13,Rome,place,"""#TranquilTerrace",925
604,italian idyll is the perfect soundtrack to my trip italianidyll rome italy,28/07/2025 0:13,Rome,song,"""#ItalianIdyll",1410
605,gelato gratification is a must have in rome gelatogratification italy rome,29/07/2025 0:13,Rome,food,"""#GelatoGratification",700
606,having a blast with the roman rhapsody dance romanrhapsody romefun italy,30/07/2025 0:13,Rome,dance,"""#RomanRhapsody",1200
607,colosseum carnival is an unforgettable experience colosseumcarnival rome italy,31/07/2025 0:13,Rome,event,"""#ColosseumCarnival",910
608,green gables cafe in toronto is adorable greengables toronto cafe,01/08/2025 0:13,Toronto,place,"""#GreenGables",575
609,maple melodies song is so canadian maplemelodies torontomusic canada,02/08/2025 0:13,Toronto,song,"""#MapleMelodies",1770
610,trying poutine paradise in toronto poutineparadise torontofood canada,03/08/2025 0:13,Toronto,food,"""#PoutineParadise",1390
611,learning the hockey hop dance hockeyhop torontodance canada,04/08/2025 0:13,Toronto,dance,"""#HockeyHop",850
612,winter wonderland festival in toronto is magical winterwonderland toronto canada,05/08/2025 0:13,Toronto,event,"""#WinterWonderland",1420
613,green gables is the perfect place to relax greengables torontocafe canada,06/08/2025 0:13,Toronto,place,"""#GreenGables",1795
614,maple melodies makes me feel so canadian maplemelodies toronto music,07/08/2025 0:13,Toronto,song,"""#MapleMelodies",985
615,poutine paradise is a must try in toronto poutineparadise canada food,08/08/2025 0:13,Toronto,food,"""#PoutineParadise",1225
616,having a blast with the hockey hop dance hockeyhop toronto fun,09/08/2025 0:13,Toronto,dance,"""#HockeyHop",1960
617,winter wonderland is a must see in toronto winterwonderland canada festival,10/08/2025 0:13,Toronto,event,"""#WinterWonderland",815
618,serene shores beach in sydney is my happy place sereneshores sydney beach,11/08/2025 0:13,Sydney,place,"""#SereneShores",1825
619,aussie anthem is the sound of summer aussieanthem sydneymusic australia,12/08/2025 0:13,Sydney,song,"""#AussieAnthem",640
620,trying tim tam temptation in sydney timtamtemptation sydneyfood australia,13/08/2025 0:13,Sydney,food,"""#TimTamTemptation",1680
621,learning the kangaroo kick dance kangarookick sydneydance australia,01/05/2025 2:11,Sydney,dance,"""#KangarooKick",1705
622,sydney spectacular festival is a must see sydneyspectacular australia festival,02/05/2025 2:11,Sydney,event,"""#SydneySpectacular",475
623,serene shores is the perfect escape in sydney sereneshores australia beachlife,03/05/2025 2:11,Sydney,place,"""#SereneShores",935
624,aussie anthem makes me feel so patriotic aussieanthem sydney musicvibes,04/05/2025 2:11,Sydney,song,"""#AussieAnthem",1430
625,tim tam temptation is a must try in sydney timtamtemptation australia treat,05/05/2025 2:11,Sydney,food,"""#TimTamTemptation",720
626,having fun with the kangaroo kick dance kangarookick sydney dancefun,06/05/2025 2:11,Sydney,dance,"""#KangarooKick",1240
627,sydney spectacular is an unforgettable experience sydneyspectacular australia festivallife,07/05/2025 2:11,Sydney,event,"""#SydneySpectacular",905
628,mystic meadow cafe in dublin is enchanting mysticmeadow dublin ireland,08/05/2025 2:11,Dublin,place,"""#MysticMeadow",590
629,emerald echoes song makes me feel irish emeraldechoes dublinmusic ireland,09/05/2025 2:11,Dublin,song,"""#EmeraldEchoes",1760
630,trying guinness goodies in dublin guinnessgoodies dublinfood ireland,10/05/2025 2:11,Dublin,food,"""#GuinnessGoodies",1415
631,learning the irish jig dance irishjig dublindance ireland,11/05/2025 2:11,Dublin,dance,"""#IrishJig",870
632,celtic celebrations festival in dublin is amazing celticcelebrations dublin ireland,12/05/2025 2:11,Dublin,event,"""#CelticCelebrations",1472
633,mystic meadow is a magical escape in dublin mysticmeadow ireland cafe,13/05/2025 2:11,Dublin,place,"""#MysticMeadow",1825
634,emerald echoes is the perfect irish tune emeraldechoes dublin music,14/05/2025 2:11,Dublin,song,"""#EmeraldEchoes",1000
635,guinness goodies are a must try in dublin guinnessgoodies ireland food,15/05/2025 2:11,Dublin,food,"""#GuinnessGoodies",1200
636,having fun with the irish jig dance irishjig dublin dance,16/05/2025 2:11,Dublin,dance,"""#IrishJig",1940
637,celtic celebrations is an unforgettable experience celticcelebrations ireland festival,17/05/2025 2:11,Dublin,event,"""#CelticCelebrations",795
638,luminous lagoon in jamaica is unreal luminouslagoon jamaica travel,18/05/2025 2:11,Montego Bay,place,"""#LuminousLagoon",1880
639,island rhythms song is perfect for vacation islandrhythms jamaicamusic reggae,19/05/2025 2:11,Kingston,song,"""#IslandRhythms",630
640,trying jerk joint jamboree in montego bay jerkjointjamboree jamaicafood jerk,20/05/2025 2:11,Montego Bay,food,"""#JerkJointJamboree",1665
641,learning the reggae rock dance reggaerock jamaicadance dance,21/05/2025 2:11,Kingston,dance,"""#ReggaeRock",1710
642,sunshine splash festival in negril is a blast sunshinesplash jamaica festival,22/05/2025 2:11,Negril,event,"""#SunshineSplash",455
643,luminous lagoon at night is a magical experience luminouslagoon jamaicanight glowing,23/05/2025 2:11,Montego Bay,place,"""#LuminousLagoon",915
644,island rhythms makes me want to be in jamaica islandrhythms jamaicavibes music,24/05/2025 2:11,Kingston,song,"""#IslandRhythms",1425
645,jerk joint jamboree is a must try for jerk lovers jerkjointjamboree jamaicaspice foodie,25/05/2025 2:11,Montego Bay,food,"""#JerkJointJamboree",690
646,having fun with the reggae rock dance moves reggaerock jamaicafun dancelife,26/05/2025 2:11,Kingston,dance,"""#ReggaeRock",1230
647,sunshine splash is the ultimate beach festival sunshinesplash jamaicabeach festival,27/05/2025 2:11,Negril,event,"""#SunshineSplash",930
648,the cozy corner cafe in montreal is perfect thecozycorner montreal cafe,28/05/2025 2:11,Montreal,place,"""#TheCozyCorner",580
649,french flair is my new favorite song frenchflair montrealmusic indiepop,29/05/2025 2:11,Montreal,song,"""#FrenchFlair",1745
650,trying poutine perfection in montreal poutineperfection montrealfood poutine,30/05/2025 2:11,Montreal,food,"""#PoutinePerfection",1400
651,learning the maple mambo dance maplemambo montrealdance dancechallenge,31/05/2025 2:11,Montreal,dance,"""#MapleMambo",865
652,winter wonders festival in montreal is magical winterwonders montreal festival,01/06/2025 2:11,Montreal,event,"""#WinterWonders",467
653,the cozy corner is a perfect place to chill in montreal thecozycorner montreallife cafevibes,02/06/2025 2:11,Montreal,place,"""#TheCozyCorner",23
654,french flair makes me want to explore montreal frenchflair montreal musiclover,03/06/2025 2:11,Montreal,song,"""#FrenchFlair",9
655,poutine perfection is a must try in montreal poutineperfection montrealfoodie canada,04/06/2025 2:11,Montreal,food,"""#PoutinePerfection",456
656,having fun with the maple mambo dance in montreal maplemambo montrealdancescene fun,05/06/2025 2:11,Montreal,dance,"""#MapleMambo",123
657,winter wonders is an enchanting festival in montreal winterwonders montrealmagic festivalfun,06/06/2025 2:11,Montreal,event,"""#WinterWonders",456
658,the viewpoint cafe in edinburgh is amazing theviewpoint edinburgh cafelife,07/06/2025 2:11,Edinburgh,place,"""#TheViewpoint",4667
659,celtic charm song is so scottish celticcharm edinburghmusic scotland,08/06/2025 2:11,Edinburgh,song,"""#CelticCharm",578
660,trying haggis heaven in edinburgh haggisheaven edinburghfood scotland,09/06/2025 2:11,Edinburgh,food,"""#HaggisHeaven",34
661,learning the highland hustle dance in scotland highlandhustle edinburghdance scottish,10/06/2025 2:11,Edinburgh,dance,"""#HighlandHustle",467
662,highland fling festival is so much fun highlandfling edinburgh scotland,11/06/2025 2:11,Edinburgh,event,"""#HighlandFling",34
663,the viewpoint has the best view in edinburgh theviewpoint edinburghviews scotland,12/06/2025 2:11,Edinburgh,place,"""#TheViewpoint",2
664,celtic charm makes me want to visit scotland celticcharm edinburgh musicvibes,13/06/2025 2:11,Edinburgh,song,"""#CelticCharm",87
665,haggis heaven is a must try in edinburgh haggisheaven scottishcuisine scotland,14/06/2025 2:11,Edinburgh,food,"""#HaggisHeaven",56
666,having fun with the highland hustle dance highlandhustle edinburghfun dancelife,15/06/2025 2:11,Edinburgh,dance,"""#HighlandHustle",235
667,highland fling is a celebration of scottish culture highlandfling edinburghculture festival,16/06/2025 2:11,Edinburgh,event,"""#HighlandFling",3
668,the secret garden cafe in marrakech is magical thesecretgarden marrakech cafe,17/06/2025 2:11,Marrakech,place,"""#TheSecretGarden",57
669,desert dreams song is enchanting desertdreams marrakechmusic morocco,18/06/2025 2:11,Marrakech,song,"""#DesertDreams",898
670,trying tagine temptation in marrakech taginetemptation marrakechfood morocco,19/06/2025 2:11,Marrakech,food,"""#TagineTemptation",34
671,learning the sahara shuffle dance saharashuffle marrakechdance morocco,20/06/2025 2:11,Marrakech,dance,"""#SaharaShuffle",2
672,spice souk soiree festival is incredible spicesouksoiree marrakech morocco,21/06/2025 2:11,Marrakech,event,"""#SpiceSoukSoiree",45
673,the secret garden is a hidden gem in marrakech thesecretgarden morocco travel,22/06/2025 2:11,Marrakech,place,"""#TheSecretGarden",765
674,desert dreams is the soundtrack to my trip desertdreams marrakech music,23/06/2025 2:11,Marrakech,song,"""#DesertDreams",23
675,tagine temptation is a must eat in marrakech taginetemptation moroccofood foodie,24/06/2025 2:11,Marrakech,food,"""#TagineTemptation",98
676,having fun with the sahara shuffle dance saharashuffle marrakech dance,25/06/2025 2:11,Marrakech,dance,"""#SaharaShuffle",268
677,spice souk soiree is an amazing cultural experience spicesouksoiree morocco festival,26/06/2025 2:11,Marrakech,event,"""#SpiceSoukSoiree",237
678,the rooftop rendezvous bar in bangkok is amazing therooftoprendezvous bangkok bar,27/06/2025 2:11,Bangkok,place,"""#TheRooftopRendezvous",123
679,thai temptation song makes you want to dance thaitemptation bangkokmusic thailand,28/06/2025 2:11,Bangkok,song,"""#ThaiTemptation",156
680,trying mango mania in bangkok mangomania bangkokfood thailand,29/06/2025 2:11,Bangkok,food,"""#MangoMania",377
681,learning the bangkok bounce dance bangkokbounce thailanddance dance,30/06/2025 2:11,Bangkok,dance,"""#BangkokBounce",239
682,floating festival is incredible floatingfestival bangkok thailand,01/07/2025 2:11,Bangkok,event,"""#FloatingFestival",378
683,the rooftop rendezvous with a view is perfect therooftoprendezvous thailand nightlife,02/07/2025 2:11,Bangkok,place,"""#TheRooftopRendezvous",2
684,thai temptation is the ultimate party song thaitemptation bangkok party,03/07/2025 2:11,Bangkok,song,"""#ThaiTemptation",5
685,mango mania is a must try in bangkok mangomania thailand dessert,04/07/2025 2:11,Bangkok,food,"""#MangoMania",87
686,feeling the bangkok bounce is so energetic bangkokbounce thailand dancechallenge,05/07/2025 2:11,Bangkok,dance,"""#BangkokBounce",14
687,floating festival is a unique thai experience floatingfestival bangkok tradition,06/07/2025 2:11,Bangkok,event,"""#FloatingFestival",37
688,ocean oasis cafe in rio is a dream oceanoasis riodejaneiro cafe,07/07/2025 2:11,Rio de Janeiro,place,"""#OceanOasis",29
689,brazilian beat song is infectious brazilianbeat riomusic brazil,08/07/2025 2:11,Rio de Janeiro,song,"""#BrazilianBeat",26
690,trying a a xad amazement in rio a a xadamazement riofood brazil,09/07/2025 2:11,Rio de Janeiro,food,"""#AçaíAmazement",136
691,learning the samba swirl dance sambaswirl riodance brazil,10/07/2025 2:11,Rio de Janeiro,dance,"""#SambaSwirl",6
692,carnival craze festival in rio is insane carnivalcraze riodejaneiro brazil,11/07/2025 2:11,Rio de Janeiro,event,"""#CarnivalCraze",457
693,ocean oasis is the perfect place to relax oceanoasis riodejaneiro cafevibes,12/07/2025 2:11,Rio de Janeiro,place,"""#OceanOasis",132
694,brazilian beat makes you want to dance all night brazilianbeat rio brazilmusic,13/07/2025 2:11,Rio de Janeiro,song,"""#BrazilianBeat",34
695,a a xadamazement is a must try in rio a a xadamazement rio foodie,14/07/2025 2:11,Rio de Janeiro,food,"""#AçaíAmazement",5
696,feeling the samba swirl rhythm sambaswirl riodejaneiro dancechallenge,15/07/2025 2:11,Rio de Janeiro,dance,"""#SambaSwirl",87
697,carnival craze is an unforgettable experience carnivalcraze rio brazil,16/07/2025 2:11,Rio de Janeiro,event,"""#CarnivalCraze",46
698,lakeside lounge cafe in geneva is stunning lakesidelounge geneva cafe,17/07/2025 2:11,Geneva,place,"""#LakesideLounge",211
699,swiss serenade song is so peaceful swissserenade genevamusic switzerland,18/07/2025 2:11,Geneva,song,"""#SwissSerenade",98
700,trying chocolate charm in geneva chocolatecharm genevafood switzerland,19/07/2025 2:11,Geneva,food,"""#ChocolateCharm",13
701,learning the alpine allure dance alpineallure genevadance switzerland,20/07/2025 2:11,Geneva,dance,"""#AlpineAllure",356
702,f te fantastique festival is amazing f tefantastique geneva switzerland,21/07/2025 2:11,Geneva,event,"""#FêteFantastique",432
703,lakeside lounge has breathtaking views lakesidelounge geneva travel,22/07/2025 2:11,Geneva,place,"""#LakesideLounge",134
704,swiss serenade makes me want to visit switzerland swissserenade geneva music,23/07/2025 2:11,Geneva,song,"""#SwissSerenade",2
705,chocolate charm is a must try in geneva chocolatecharm switzerland dessert,24/07/2025 2:11,Geneva,food,"""#ChocolateCharm",5
706,feeling the alpine allure vibes alpineallure geneva dancechallenge,25/07/2025 2:11,Geneva,dance,"""#AlpineAllure",75
707,f te fantastique is a magical experience f tefantastique switzerland festival,26/07/2025 2:11,Geneva,event,"""#FêteFantastique",35
708,riverside retreat park in amsterdam is so peaceful riversideretreat amsterdam park,27/07/2025 2:11,Amsterdam,place,"""#RiversideRetreat",467
709,dutch delight song makes me happy dutchdelight amsterdammusic happyvibes,28/07/2025 2:11,Amsterdam,song,"""#DutchDelight",321
710,trying stroopwafel surprise in amsterdam stroopwafelsurprise amsterdamfood sweet,29/07/2025 2:11,Amsterdam,food,"""#StroopwafelSurprise",256
711,learning the tulip twist dance tuliptwist amsterdamdance dance,30/07/2025 2:11,Amsterdam,dance,"""#TulipTwist",975
712,canal cruise carnival in amsterdam is amazing canalcruisecarnival amsterdamfestival fun,31/07/2025 2:11,Amsterdam,event,"""#CanalCruiseCarnival",34
713,riverside retreat is a perfect escape riversideretreat amsterdamrelax peaceful,01/08/2025 2:11,Amsterdam,place,"""#RiversideRetreat",654
714,dutch delight is the sound of amsterdam dutchdelight amsterdam musicvibes,02/08/2025 2:11,Amsterdam,song,"""#DutchDelight",21
715,stroopwafel surprise is a must try in amsterdam stroopwafelsurprise amsterdamtreat foodie,03/08/2025 2:11,Amsterdam,food,"""#StroopwafelSurprise",356
716,having fun with the tulip twist dance tuliptwist amsterdamfun dancelife,04/08/2025 2:11,Amsterdam,dance,"""#TulipTwist",765
